0.1024037242647059,0.08547760819327732,0.0678814921218488,0.05061537605042027,0.03467925997899163,0.02107314390756304,0.01068702783613451,0.0028709117647059412,-0.0037352043067226393,-0.010491320378151231,-0.018757436449579806,-0.02876355252100833,-0.039609668592436864,-0.05093578466386545,-0.06238190073529404
0.08646818602941175,0.07214206995798322,0.057285953886554664,0.042699837815126096,0.029173721743697534,0.017507605672268944,0.008321489600840337,0.0011053735294118128,-0.005100742542016756,-0.011246858613445349,-0.018282974684873915,-0.026309090756302514,-0.034685206827731095,-0.04326132289915957,-0.051897438970588156
0.07030264779411766,0.05864653172268908,0.046600415651260496,0.03475429957983195,0.023688183508403404,0.013982067436974832,0.005995951365546259,-0.0006901647058822902,-0.00655628077731088,-0.012132396848739457,-0.017928512920168047,-0.023874628991596633,-0.029660745063025216,-0.03533686113445369,-0.04099297720588227
0.054247109558823614,0.04523099348739501,0.03596487741596638,0.02681876134453781,0.018192645273109265,0.01044652920168071,0.003640413130252096,-0.0024657029411764286,-0.007971819012604991,-0.01295793508403359,-0.017504051155462164,-0.021440167226890752,-0.024686283298319338,-0.027532399369747808,-0.03028851544117639
0.03864157132352941,0.032145455252100885,0.025519339180672285,0.01895322310924369,0.012647107037815186,0.006800990966386589,0.0012348748949579935,-0.004191241176470545,-0.009197357247899135,-0.013513473319327701,-0.016869589390756293,-0.018935705462184874,-0.019911821533613462,-0.020257937605041937,-0.020444053676470522
0.023826033088235277,0.01962991701680672,0.015393800945378178,0.011187684873949555,0.007031568802520982,0.002995452731092474,-0.0012806633403361356,-0.00583677941176472,-0.010122895483193256,-0.013639011554621827,-0.01583512762605041,-0.016341243697478997,-0.015497359768907579,-0.013883475840336168,-0.012079591911764637
0.009010494852941198,0.006924378781512641,0.004888262710084024,0.0028221466386554317,0.0006760305672268707,-0.001630085504201656,-0.004526201575630245,-0.007962317647058847,-0.011298433718487363,-0.013874549789915945,-0.015030665861344533,-0.01439678193277312,-0.012392898004201694,-0.009599014075630283,-0.006615130147058751
-0.006035043382352945,-0.0061311594537815095,-0.006117275525210075,-0.006153391596638691,-0.006399507668067239,-0.0070156237394957965,-0.008461739810924379,-0.010607855882352954,-0.012803971953781482,-0.01435008802521007,-0.014576204096638654,-0.01314232016806724,-0.010488436239495816,-0.007144552310924396,-0.003620668382352893
-0.020130581617647025,-0.018396697689075647,-0.01651281376050423,-0.014708929831932782,-0.013195045903361374,-0.012211161974789914,-0.012157278046218495,-0.012903394117647016,-0.013809510189075606,-0.01422562626050419,-0.013531742331932772,-0.011437858403361353,-0.00836397447478994,-0.004740090546218517,-0.0009862066176470063
-0.03209611985294114,-0.028752235924369762,-0.025238351995798325,-0.021804468067226912,-0.018710584138655506,-0.016216700210084034,-0.014692816281512616,-0.013968932352941138,-0.013485048424369726,-0.012661164495798311,-0.01095728056722689,-0.008143396638655473,-0.004599512710084075,-0.0006456287815126416,0.0034082551470588918
-0.04075165808823533,-0.036047774159663926,-0.031183890231092443,-0.02639000630252103,-0.021946122373949634,-0.018082238445378207,-0.015138354516806785,-0.012934470588235374,-0.011000586659663959,-0.008816702731092432,-0.005912818802521022,-0.002118934873949596,0.002234949054621821,0.006908832983193225,0.011662716911764653
-0.04509719632352949,-0.03938331239495807,-0.03353942846638658,-0.027755544537815147,-0.022241660609243735,-0.017197776680672322,-0.012893892752100913,-0.009200008823529497,-0.00570612489495808,-0.0020022409663865565,0.0023316429621848683,0.00741552689075628,0.012989410819327696,0.018843294747899114,0.024767178676470547
-0.045922734558823564,-0.03950885063025217,-0.0330249667016807,-0.026581082773109277,-0.020277198844537866,-0.014213314915966446,-0.008589430987395036,-0.003345547058823617,0.0018383368697477975,0.007232220798319325,0.013146104726890748,0.01969998865546216,0.02671387258403357,0.033977756512604984,0.04131164044117641
-0.04471827279411769,-0.037794388865546286,-0.030880504936974806,-0.0239566210084034,-0.017012737079831988,-0.01002885315126057,-0.0031049692226891544,0.003728914705882262,0.010662798634453678,0.017836682563025202,0.025430566491596612,0.033564450420168035,0.042138334348739453,0.05094221827731088,0.05981610220588229
-0.04302381102941183,-0.035619927100840415,-0.028326043172268944,-0.02098215924369752,-0.013438275315126105,-0.005544391386554694,0.002669492542016725,0.011113376470588139,0.01980726039915956,0.028791144327731083,0.0380850282563025,0.04782891218487392,0.05797279611344533,0.06836668004201674,0.07882056397058818
-0.04232934926470594,-0.03437546533613453,-0.026591581407563056,-0.018717697478991643,-0.010493813550420228,-0.0016599296218488113,0.007853954306722605,0.01787783823529402,0.028311722163865433,0.03905560609243697,0.05000949002100838,0.06129337394957979,0.07297725787815121,0.08487114180672262,0.09683502573529418
